 0.030000 8.0000 4.90266848 4.9027 2.9858 4.1111 3.5330 -2.695 -2.358 -1.903 -1.804 -1.780 -1.735 -1.607 -1.570 -1.537 3.32396698 1
 0.030000 8.0000 4.95187998 4.9519 3.0150 4.1046 3.4822 -2.768 -2.451 -2.009 -1.913 -1.890 -1.848 -1.725 -1.691 -1.659 3.32422209 1
 0.030000 8.0000 4.99503374 4.9950 3.0419 4.0971 3.4290 -2.835 -2.540 -2.114 -2.021 -2.001 -1.961 -1.845 -1.812 -1.782 3.32444024 1
 0.030000 8.0000 5.00000000 5.0000 3.0452 4.0963 3.4229 -2.843 -2.550 -2.126 -2.034 -2.014 -1.975 -1.859 -1.826 -1.796 3.32446504 1
 0.030000 8.0000 5.04222870 5.0422 3.0748 4.0902 3.3725 -2.917 -2.640 -2.230 -2.141 -2.122 -2.086 -1.975 -1.944 -1.915 3.32467270 1
 0.030000 8.0000 5.05572081 5.0557 3.0860 4.0897 3.3605 -2.945 -2.670 -2.261 -2.171 -2.153 -2.117 -2.006 -1.976 -1.946 3.32473779 1
 0.030000 8.0000 5.07814217 5.0781 3.1158 4.0996 3.3724 -3.019 -2.724 -2.287 -2.193 -2.172 -2.132 -2.013 -1.980 -1.949 3.32484531 1
 0.030000 8.0000 5.08373642 5.0837 3.1314 4.1093 3.3960 -3.059 -2.738 -2.277 -2.178 -2.155 -2.112 -1.985 -1.950 -1.916 3.32487178 1
 0.030000 8.0000 5.08632898 5.0863 3.1462 4.1193 3.4215 -3.096 -2.748 -2.263 -2.160 -2.134 -2.088 -1.952 -1.914 -1.879 3.32488418 1
 0.030000 8.0000 5.08775568 5.0878 3.1622 4.1294 3.4459 -3.135 -2.760 -2.252 -2.144 -2.115 -2.065 -1.922 -1.882 -1.845 3.32489085 1
 0.030000 8.0000 5.08854723 5.0885 3.1796 4.1388 3.4662 -3.179 -2.777 -2.247 -2.134 -2.103 -2.050 -1.899 -1.857 -1.818 3.32489467 1
 0.030000 8.0000 5.08905554 5.0891 3.1990 4.1477 3.4823 -3.228 -2.800 -2.250 -2.133 -2.099 -2.043 -1.885 -1.841 -1.801 3.32489705 1
 0.030000 8.0000 5.08936357 5.0894 3.2081 4.1523 3.4917 -3.250 -2.808 -2.249 -2.129 -2.094 -2.037 -1.875 -1.830 -1.789 3.32489848 2
 0.030000 8.0000 5.08954096 5.0895 3.1888 4.1476 3.4924 -3.202 -2.773 -2.225 -2.108 -2.074 -2.018 -1.860 -1.816 -1.776 3.32489920 2
 0.030000 8.0000 5.08968830 5.0897 3.1654 4.1396 3.4838 -3.144 -2.738 -2.207 -2.094 -2.063 -2.009 -1.858 -1.815 -1.777 3.32489991 2
 0.030000 8.0000 5.08981895 5.0898 3.1493 4.1304 3.4630 -3.103 -2.724 -2.215 -2.106 -2.077 -2.027 -1.882 -1.842 -1.805 3.32490063 2
 0.030000 8.0000 5.08998156 5.0900 3.1438 4.1186 3.4215 -3.089 -2.744 -2.261 -2.158 -2.132 -2.086 -1.951 -1.913 -1.878 3.32490134 2
 0.030000 8.0000 5.09015465 5.0902 3.1518 4.1070 3.3668 -3.109 -2.797 -2.340 -2.242 -2.220 -2.178 -2.052 -2.018 -1.985 3.32490206 2
 0.030000 8.0000 5.09034348 5.0903 3.1648 4.0952 3.3066 -3.142 -2.861 -2.432 -2.339 -2.320 -2.283 -2.167 -2.135 -2.104 3.32490301 2
 0.030000 8.0000 5.09054422 5.0905 3.1761 4.0833 3.2478 -3.170 -2.917 -2.518 -2.431 -2.415 -2.382 -2.276 -2.248 -2.220 3.32490396 2
 0.030000 8.0000 5.09075308 5.0908 3.1839 4.0713 3.1922 -3.190 -2.962 -2.594 -2.513 -2.501 -2.472 -2.377 -2.353 -2.326 3.32490492 2
 0.030000 8.0000 5.09096670 5.0910 3.1887 4.0593 3.1392 -3.202 -2.995 -2.662 -2.587 -2.578 -2.554 -2.471 -2.449 -2.425 3.32490587 2
 0.030000 8.0000 5.09118319 5.0912 3.1915 4.0472 3.0882 -3.209 -3.022 -2.724 -2.655 -2.649 -2.630 -2.558 -2.540 -2.519 3.32490706 2
 0.030000 8.0000 5.09139967 5.0914 3.1925 4.0351 3.0388 -3.211 -3.039 -2.779 -2.716 -2.713 -2.699 -2.641 -2.627 -2.608 3.32490802 2
 0.030000 8.0000 5.09161425 5.0916 3.1921 4.0229 2.9905 -3.210 -3.052 -2.831 -2.773 -2.774 -2.765 -2.720 -2.711 -2.694 3.32490897 2
 0.030000 8.0000 5.09182501 5.0918 3.1906 4.0107 2.9433 -3.206 -3.057 -2.875 -2.826 -2.830 -2.827 -2.796 -2.791 -2.778 3.32490993 2
